,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.variation_id,data.used_image_url,data.cheapest_product,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.discount_tag
232,"['air', 'force', '1']",Wmns Air Force 1 Fontanka 'Doernbecher',False,932839,DR6259 600,air-force-1-fontanka-doernbecher-dr6259-600,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/707/620/original/932839_00.png.png,sneakers,20220430.0,2022.0,12000.0,acd136f9-6d72-4ae3-9128-1d4cfaad68a7,,,new_no_defects,6900,9300,30800,10500,5700,54800,48000,9500,212200,6400,921900,9182700,0,11200.0,17000.0,9200.0,1496500.0,14905200.0,10300.0,15400.0,15100.0,344400.0,49900.0,77800.0,88900.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
233,"['air', 'force', '1']",Air Force 1 Mid '07 LX 'Anthracite Gum',False,1085683,DV7585 001,air-force-1-mid-07-lx-anthracite-gum-dv7585-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/295/241/original/1085683_00.png.png,sneakers,20221115.0,2022.0,15000.0,a6c86a1e-5274-4628-9644-96c76882cb04,,,new_no_defects,7000,9500,31200,10700,5700,55600,48700,9600,215200,6500,935300,9315800,0,,,,,,,,,,,,,12700.0,2069700.0,119100.0,67300.0,19939000.0,105500.0,20500.0,20700.0,14400.0,22600.0,465000.0,under_retail
234,"['air', 'force', '1']",Louis Vuitton x Air Force 1 Low 'White Gym Green',False,1005438,1A9V WHITE GREEN,louis-vuitton-x-air-force-1-low-white-gym-green-1a9v-white-green,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/611/739/original/1005438_00.png.png,sneakers,20220719.0,2022.0,275000.0,15976e96-3ed7-4fda-a455-6f3b189cf036,,,new_no_defects,583200,785500,2596100,884000,474700,4628400,4051100,799500,17929100,536300,77920600,776132900,0,1000200.0,1516100.0,814200.0,133635400.0,1331083800.0,919700.0,1371200.0,1347100.0,30748800.0,4452400.0,6947700.0,7937700.0,229100.0,36813400.0,2182500.0,1212900.0,353714700.0,1897000.0,369500.0,370800.0,259300.0,399300.0,8404700.0,
235,"['air', 'force', '1']",Wmns Air Force 1 '07 LX 'Sisterhood - White Metallic Silver',False,696075,CT1990 100,wmns-air-force-1-07-lx-sisterhood-white-metallic-silver-ct1990-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/046/622/157/original/696075_00.png.png,sneakers,20201015.0,2020.0,11000.0,22737312-7d76-45ea-a2a3-9c9e11116ac8,,,new_no_defects,10000,13500,44600,15200,8200,79400,69500,13800,307500,9200,1336100,13308200,12,19300.0,29300.0,15800.0,2578700.0,25684800.0,17800.0,26500.0,26000.0,593400.0,86000.0,134100.0,153200.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
236,"['air', 'force', '1']",Air Force 1 Premium 07 'Gaucho'S Gym',False,19652,315180 311,air-force-1-premium-07-gaucho-s-gym-315180-311,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/028/995/original/315180_311.png.png,sneakers,,,0.0,106347c6-3e09-4d17-b20a-b455ec07a140,,,new_no_defects,11900,16000,53000,18100,9700,94500,82700,16400,365900,11000,1590000,15838000,0,12900.0,19600.0,10500.0,1723600.0,17168900.0,11900.0,17700.0,17400.0,396600.0,57500.0,89700.0,102400.0,,,,,,,,,,,,
237,"['air', 'force', '1']",Wmns Air Force 1 '07 Essential 'White Iron Ore Patent',False,1108511,DQ7570 001,wmns-air-force-1-07-essential-white-iron-ore-patent-dq7570-001,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/609/328/original/DQ7570_001.png.png,sneakers,20221015.0,2022.0,11000.0,91745b0b-c23e-4669-8855-781322a64201,,,new_no_defects,7400,10000,33000,11300,6100,58800,51500,10200,227500,6900,988800,9848100,0,,,,,,,,,,,,,9000.0,1466300.0,87300.0,49000.0,14643500.0,76500.0,14800.0,15100.0,10200.0,16700.0,339100.0,under_retail
238,"['air', 'force', '1']",Air Force 1 LV8 KSA GS 'Worldwide Pack - Black Total Orange',False,700638,CT4683 001,air-force-1-lv8-ksa-gs-worldwide-pack-black-total-orange-ct4683-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/052/835/774/original/700638_00.png.png,sneakers,20201029.0,2020.0,9000.0,8313d2ce-8b3e-442f-b8d8-21e9f0b1cded,,,new_no_defects,10000,13500,44600,15200,8200,79400,69500,13800,307500,9200,1336100,13309300,0,,,,,,,,,,,,,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,
239,"['air', 'force', '1']",Wmns Air Force 1 Shadow 'Sail Sea Coral',False,1179719,DV7449 101,wmns-air-force-1-shadow-sail-sea-coral-dv7449-101,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/913/491/original/DV7449_101.png.png,sneakers,20230403.0,2023.0,13000.0,b0ada584-0ad1-4f34-a043-b1517149e8b3,,,new_no_defects,18600,25100,82800,28200,15200,147700,129300,25500,571900,17200,2485200,24753300,0,,,,,,,,,,,,,10600.0,1723200.0,103200.0,57900.0,17282600.0,90500.0,17500.0,17700.0,12100.0,19600.0,401700.0,
240,"['air', 'force', '1']",Air Force 1 LV8 GS 'Have A Nike Day - Earth',False,941292,DM0983 001,air-force-1-lv8-gs-have-a-nike-day-earth-dm0983-001,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/573/416/original/941292_00.png.png,sneakers,,,0.0,910fba19-3707-46e6-81a0-17e1c848524f,,,new_no_defects,5400,7300,24100,8200,4400,42900,37600,7500,166100,5000,721500,7186500,0,5800.0,8800.0,4800.0,775000.0,7718800.0,5400.0,8000.0,7900.0,178400.0,25900.0,40300.0,46100.0,,,,,,,,,,,,
241,"['air', 'force', '1']",Air Force 1 '07 'SNKRS Day',False,1019762,DX2666 100,air-force-1-07-snkrs-day-dx2666-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/640/635/original/DX2666_100.png.png,sneakers,20220801.0,2022.0,0.0,2eeabcab-5d6a-4bda-b630-a75583812871,,,new_no_defects,10600,14300,47200,16100,8700,84200,73700,14600,325900,9800,1416300,14106700,0,11400.0,17300.0,9300.0,1523200.0,15171400.0,10500.0,15700.0,15400.0,350500.0,50800.0,79200.0,90500.0,,,,,,,,,,,,
242,"['air', 'force', '1']",Air Force 1 Mid '07 LV8 '40th Anniversary - Blue Jay',False,1058350,DR9513 400,air-force-1-mid-07-lv8-40th-anniversary-blue-jay-dr9513-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/568/451/original/1058350_00.png.png,sneakers,20221013.0,2022.0,14000.0,add8d4fc-3e2f-4bd7-8d26-6b019f33362e,,,new_no_defects,9400,12700,41900,14300,7700,74600,65300,12900,289000,8700,1256000,12509700,0,13500.0,20500.0,11000.0,1803800.0,17966100.0,12500.0,18600.0,18200.0,415100.0,60100.0,93800.0,107200.0,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
243,"['air', 'force', '1']",Undercover x Air Force 1 Low SP GORE-TEX 'Triple White',False,1024427,DQ7558 101,air-force-1-low-sp-uc-gore-tex-triple-white-dq7558-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/296/267/original/1024427_00.png.png,sneakers,20221012.0,2022.0,16500.0,e5ea6bcb-634b-476a-a24b-222a35f259a5,,,new_no_defects,8200,11100,36600,12500,6700,65100,57000,11300,252100,7600,1095600,10912800,0,10500.0,16000.0,8600.0,1402900.0,13973600.0,9700.0,14400.0,14200.0,322800.0,46800.0,73000.0,83400.0,13800.0,2208800.0,131000.0,72800.0,21222900.0,113900.0,22200.0,22300.0,15600.0,24000.0,504300.0,under_retail
244,"['air', 'force', '1']",Air Force 1 Mid '07 'Halloween - Midnight',False,1070178,DQ7666 001,air-force-1-mid-07-halloween-midnight-dq7666-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/298/009/original/1070178_00.png.png,sneakers,20221108.0,2022.0,15000.0,5fcd175c-0697-4002-8151-193ed1c14e7a,,,new_no_defects,8200,11100,36600,12500,6700,65100,57000,11300,252100,7600,1095600,10912800,0,,,,,,,,,,,,,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,under_retail
245,"['air', 'force', '1']",Air Force 1 '07 'Khaki',False,1115019,DV0804 200,air-force-1-07-khaki-dv0804-200,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/185/878/original/1115019_00.png.png,sneakers,20230103.0,2023.0,11000.0,094a9724-aa88-4358-ba17-91b8328114e2,,,new_no_defects,9400,12700,41900,14300,7700,74600,65300,12900,289000,8700,1256000,12509700,0,,,,,,,,,,,,,9000.0,1472000.0,87300.0,49200.0,14555100.0,76500.0,14800.0,15000.0,10200.0,16400.0,339200.0,under_retail
246,"['air', 'force', '1']",Wmns Air Force 1 High 'White Lavender',False,1173987,DD9624 101,wmns-air-force-1-high-white-lavender-dd9624-101,white,shoes,,sneakers,,,12500.0,0224be53-6864-4865-aba4-83b92ee7dfc7,,,new_no_defects,12000,16200,53500,18200,9800,95300,83400,16500,369000,11100,1603400,15969900,0,,,,,,,,,,,,,10300.0,1679200.0,99300.0,55900.0,16373400.0,86900.0,16800.0,17100.0,11600.0,18900.0,385200.0,under_retail
247,"['air', 'force', '1']",Wmns Air Force 1 '07 LX 'Worldwide Pack - Black Game Royal',False,1065107,FB1840 001,wmns-air-force-1-07-lx-worldwide-pack-black-game-royal-fb1840-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/627/186/original/FB1840_001.png.png,sneakers,,,11000.0,2066d35e-6df2-49d4-8298-6d0f723f15cd,,,new_no_defects,9400,12700,41900,14300,7700,74600,65300,12900,289000,8700,1256000,12509700,0,,,,,,,,,,,,,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
248,"['air', 'force', '1']",Wmns Air Force 1 '07 Essential 'Sanddrift Gold',False,1128208,DQ7569 102,wmns-air-force-1-07-essential-sanddrift-gold-dq7569-102,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/170/730/original/DQ7569_102.png.png,sneakers,,,11000.0,073f6b9e-9413-40da-806a-2a582c789f00,,,new_no_defects,7000,9500,31200,10700,5700,55600,48700,9600,215200,6500,935300,9315800,0,7600.0,11600.0,6200.0,1015500.0,10114300.0,7000.0,10500.0,10300.0,233700.0,33900.0,52800.0,60400.0,9100.0,1455100.0,87300.0,49200.0,14279300.0,75900.0,14800.0,15300.0,10300.0,16700.0,337600.0,under_retail
249,"['air', 'force', '1']",Air Force 1 '07 'White Obsidian',False,19940,315122 991,air-force-1-07-315122-991,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/028/967/original/315122_991.png.png,sneakers,,,0.0,fb0d4312-cff4-411d-8325-247c07fd6123,https://image.goat.com/attachments/product_outer_pictures/images/070/459/688/square/temp1649454709.jpeg?1649454709,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/070/459/688/square/temp1649454709.jpeg?1649454709""}",used,4500,6100,20100,6900,3700,35800,31300,6200,138400,4200,601300,5989200,1,,,,,,,,,,,,,,,,,,,,,,,,
250,"['air', 'force', '1']",Air Force 1 Premium 'Ashen Slate',False,517873,CI1116 400,air-force-1-premium-ashen-slate-ci1116-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/021/921/223/original/CI1116_400.png.png,sneakers,,,0.0,f83076f3-94cd-42c5-a33d-5458fe9435bc,,,new_no_defects,30800,41500,137200,46700,25100,244500,214000,42300,946900,28400,4115200,40989200,0,,,,,,,,,,,,,,,,,,,,,,,,
251,"['air', 'force', '1']",Air Force 1 Mid 'Washed Teal',False,1006983,DV2219 300,air-force-1-mid-washed-teal-dv2219-300,teal,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/863/788/original/1006983_00.png.png,sneakers,20220727.0,2022.0,14000.0,1dc8164b-f578-4b5a-a96d-92324a824081,,,new_no_defects,8800,11900,39200,13400,7200,69900,61200,12100,270600,8100,1175800,11711200,0,,,,,,,,,,,,,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
252,"['air', 'force', '1']",Wmns Air Force 1 '07 LX 'Year of the Rabbit',False,1128202,FD4341 101,wmns-air-force-1-07-lx-year-of-the-rabbit-fd4341-101,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/170/791/original/FD4341_101.png.png,sneakers,,,0.0,95369bd3-0e1e-41d7-a432-58abd3f50190,,,new_no_defects,9200,12400,41000,14000,7500,73100,64000,12700,282900,8500,1229200,12244500,0,,,,,,,,,,,,,,,,,,,,,,,,
253,"['air', 'force', '1']",Wmns Air Force 1 High SE '40th Anniversary - Malachite',False,1055969,DQ7584 300,wmns-air-force-1-high-se-40th-anniversary-malachite-dq7584-300,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/808/570/original/1055969_00.png.png,sneakers,20221013.0,2022.0,13500.0,9798a770-be8c-4572-b4c7-d66614f3f111,,,new_no_defects,4000,5400,17900,6100,3300,31800,27800,5500,123000,3700,534500,5323300,0,,,,,,,,,,,,,11300.0,1807200.0,107200.0,59600.0,17364200.0,93200.0,18200.0,18200.0,12800.0,19600.0,412600.0,under_retail
254,"['air', 'force', '1']",Wmns Air Force 1 '07 Essential 'White Black',False,768978,CZ0270 102,wmns-air-force-1-07-essential-white-black-cz0270-102,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/054/966/542/original/768978_00.png.png,sneakers,20210420.0,2021.0,10000.0,7b967c8e-fbfa-4413-a645-1b747571ae08,,,new_no_defects,13800,18600,61500,21000,11300,109600,95900,19000,424300,12700,1843800,18365300,0,15000.0,22800.0,12300.0,2004200.0,19962300.0,13800.0,20600.0,20300.0,461200.0,66800.0,104200.0,119100.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,
255,"['air', 'force', '1']",Wmns Air Force 1 '07 'Spring Mix',False,1177625,FJ4591 441,wmns-air-force-1-07-spring-mix-fj4591-441,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/821/378/original/FJ4591_441.png.png,sneakers,20230413.0,2023.0,12500.0,0d1710bb-32e3-4d41-b3e4-4c713810085f,,,new_no_defects,13000,17500,57900,19700,10600,103200,90400,17900,399700,12000,1737000,17302000,0,,,,,,,,,,,,,10200.0,1657000.0,99200.0,55600.0,16617800.0,87000.0,16800.0,17000.0,11600.0,18800.0,386200.0,
256,"['air', 'force', '1']",Air Force 1 '07 'Linen Blue',False,19657,315122 241,air-force-1-07-315122-241,tan,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/055/844/222/original/19657_00.png.png,sneakers,,,0.0,5fbedb0d-62c6-4674-8284-72b1c1924ad5,https://image.goat.com/attachments/product_outer_pictures/images/030/293/622/square/temp1576978110.jpeg?1576978110,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/030/293/622/square/temp1576978110.jpeg?1576978110""}",used,12000,16200,53500,18200,9800,95300,83400,16500,369000,11100,1603400,15971100,5,,,,,,,,,,,,,,,,,,,,,,,,
257,"['air', 'force', '1']",Air Force 1 '07 Premium 2 'Black Barely Grey',False,1166202,CI9353 001,air-force-1-07-premium-2-black-barely-grey-ci9353-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/091/323/original/CI9353_001.png.png,sneakers,20190329.0,2019.0,13000.0,c8093bbe-4f38-40e9-9b68-0346d16a3066,,,new_no_defects,75000,101100,333900,113700,61100,595300,521000,102900,2305700,69000,10020700,99811400,0,,,,,,,,,,,,,10900.0,1754400.0,103200.0,59200.0,17075400.0,90700.0,17700.0,18100.0,12400.0,19800.0,401800.0,
258,"['air', 'force', '1']",Air Force 1 Low CMFT BHM 'Equality',False,300801,AQ2125 001,air-force-1-low-cmft-bhm-equality-aq2125-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/446/263/original/300801_00.png.png,sneakers,20180115.0,2018.0,16000.0,27197caf-fc71-42f7-95c6-940df233b68d,,,new_no_defects,19900,26800,88600,30200,16200,158000,138300,27300,611800,18300,2658900,26485400,2,,,,,,,,,,,,,13400.0,2141900.0,127000.0,70600.0,20579800.0,110400.0,21500.0,21600.0,15100.0,23300.0,489000.0,
259,"['air', 'force', '1']",Air Force 1 '07 'Pecan',False,912776,DH7561 100,air-force-1-07-pecan-dh7561-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/216/768/original/912776_00.png.png,sneakers,20220518.0,2022.0,10000.0,2a25d760-8086-437f-8034-99f7d5a8c6cd,,,new_no_defects,8400,11400,37400,12800,6900,66700,58400,11600,258300,7800,1122400,11178900,0,,,,,,,,,,,,,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,under_retail
260,"['air', 'force', '1']",Air Force 1 LV8 GS,False,209240,820438 400,air-force-1-lv8-gs-820438-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/006/093/517/original/820438_400.png.png,sneakers,,,8500.0,7aa6a7b3-ca3c-4a0a-9694-ea45c2daf5f8,https://image.goat.com/attachments/product_outer_pictures/images/060/320/763/square/temp1631500786.jpeg?1631500786,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/060/320/763/square/temp1631500786.jpeg?1631500786""}",used,5000,6800,22300,7600,4100,39700,34800,6900,153800,4600,668100,6654700,3,,,,,,,,,,,,,7100.0,1137900.0,67500.0,37500.0,10933000.0,58700.0,11500.0,11500.0,8100.0,12400.0,259800.0,
261,"['air', 'force', '1']",Air Force 1 Mid LE GS 'White Black',False,1170162,DH2933 103,air-force-1-mid-le-gs-white-black-dh2933-103,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/376/924/original/DH2933_103.png.png,sneakers,20230320.0,2023.0,10000.0,b76af85c-45c6-4b79-8797-3c6cdd2ba486,,,new_no_defects,20500,27700,91300,31100,16700,162700,142400,28200,630300,18900,2739000,27281800,0,,,,,,,,,,,,,8300.0,1322800.0,79400.0,44700.0,12981200.0,69000.0,13500.0,13900.0,9400.0,15200.0,306900.0,
262,"['air', 'force', '1']",Wmns Air Force 1 '07 'White Stadium Green',False,1130578,DD8959 110,wmns-air-force-1-07-white-stadium-green-dd8959-110,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/339/662/original/1130578_00.png.png,sneakers,20230130.0,2023.0,11000.0,f76f0a42-b7eb-48f7-ac0d-5b3def42a4a5,,,new_no_defects,8300,11200,37000,12600,6800,65900,57700,11400,255200,7700,1109000,11045800,0,,,,,,,,,,,,,9000.0,1458100.0,87300.0,49000.0,14623700.0,76600.0,14800.0,15000.0,10200.0,16600.0,339900.0,under_retail
263,"['air', 'force', '1']",Air Force 1 GS 'White Desert Ochre',False,1144695,FJ0706 100,air-force-1-gs-white-desert-ochre-fj0706-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/114/441/original/FJ0706_100.png.png,sneakers,20230215.0,2023.0,9000.0,7dd61db0-8a00-4d53-810c-239650ccb0b6,,,new_no_defects,7000,9500,31200,10700,5700,55600,48700,9600,215200,6500,935300,9316500,0,,,,,,,,,,,,,7600.0,1239300.0,71400.0,40500.0,11994400.0,63200.0,12300.0,12400.0,8600.0,13600.0,279200.0,under_retail
264,"['air', 'force', '1']",Wmns Air Force 1 PLT.AF.ORM 'White Pearl Pink',False,1136880,FJ0737 100,wmns-air-force-1-plt-af-orm-white-pearl-pink-fj0737-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/832/609/original/FJ0737_100.png.png,sneakers,20230208.0,2023.0,12000.0,53cd04ce-a57b-4cb8-b8db-4c96651a9871,,,new_no_defects,9300,12600,41400,14100,7600,73900,64600,12800,286000,8600,1242600,12377600,0,10000.0,15200.0,8200.0,1336100.0,13309300.0,9200.0,13800.0,13500.0,307500.0,44600.0,69500.0,79400.0,10100.0,1627000.0,95200.0,53800.0,15721900.0,83400.0,16300.0,16400.0,11400.0,17700.0,368700.0,under_retail
265,"['air', 'force', '1']",Air Force 1 Low 'Black History Month',False,581045,CT5534 001,air-force-1-low-black-history-month-ct5534-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/156/055/original/581045_00.png.png,sneakers,20200219.0,2020.0,13000.0,1c4fa6fb-cbc8-471f-a827-a5815fae9690,,,new_no_defects,5800,7800,25900,8800,4800,46100,40300,8000,178400,5400,775000,7719400,10,6400.0,9700.0,5300.0,855100.0,8517900.0,5900.0,8800.0,8700.0,196800.0,28500.0,44500.0,50800.0,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
266,"['air', 'force', '1']",Air Force 1 '07 LV8 'Recycled Wool Pack - Black Electric Green',False,721752,CV1698 001,air-force-1-07-lv8-recycled-wool-pack-black-electric-green-cv1698-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/048/729/560/original/CV1698_001.png.png,sneakers,20210107.0,2021.0,11000.0,2655e913-b9af-4329-ace7-ed469fafa0c0,,,new_no_defects,6400,8700,28500,9700,5300,50800,44500,8800,196800,5900,855100,8517900,0,6900.0,10500.0,5700.0,921900.0,9183400.0,6400.0,9500.0,9300.0,212200.0,30800.0,48000.0,54800.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
267,"['air', 'force', '1']",Air Force 1 Low 'Elephant Volt',False,492380,488298 041,air-force-1-low-elephant-volt-488298-041,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/018/381/345/original/488298_041.png.png,sneakers,,,9000.0,ece04237-b849-44e7-8ca3-ff820613ec6c,https://image.goat.com/attachments/product_outer_pictures/images/078/572/997/square/temp1663893735.jpeg?1663893735,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/078/572/997/square/temp1663893735.jpeg?1663893735""}",used,4000,5400,17900,6100,3300,31800,27800,5500,123000,3700,534500,5323700,3,,,,,,,,,,,,,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,
268,"['air', 'force', '1']",Air Force 1 LV8 GS 'Muted Green',False,994495,DQ0360 100,air-force-1-lv8-gs-muted-green-dq0360-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/535/389/original/994495_00.png.png,sneakers,20220622.0,2022.0,9500.0,d547acfc-4394-4fed-9509-ae3dfed0ed3d,,,new_no_defects,9300,12600,41400,14100,7600,73900,64600,12800,286000,8600,1242600,12376700,0,,,,,,,,,,,,,8000.0,1271800.0,75400.0,41900.0,12219300.0,65600.0,12800.0,12900.0,9000.0,13800.0,290400.0,under_retail
