,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.retail_price_cents_cny,data.retail_price_cents_krw,data.retail_price_cents_cad,data.retail_price_cents_myr,data.retail_price_cents_eur,data.retail_price_cents_twd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_aud,data.retail_price_cents_sgd,data.retail_price_cents_hkd,data.variation_id,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.lowest_price_cents_twd,data.lowest_price_cents_cad,data.lowest_price_cents_gbp,data.lowest_price_cents_eur,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_sgd,data.lowest_price_cents_cny,data.lowest_price_cents_hkd,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_hkd,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_aud,data.discount_tag,data.used_image_url,data.cheapest_product,data.season
306,"['jordan', '4']",Air Jordan 4 Retro PS 'Fuchsia',False,7314,487725 027,air-jordan-4-retro-10-5c-3y-preschool-girls-shoe-487725-027,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/075/779/132/original/7314_00.png.png,sneakers,,,0.0,,,,,,,,,,,,9dadb300-0d50-40a5-9df5-30ec85f13723,new_no_defects,19700.0,2628800.0,26235500.0,605700.0,26900.0,16100.0,18300.0,87700.0,29900.0,26600.0,136900.0,156400.0,0.0,,,,,,,,,,,,,,,,
307,"['jordan', '4']",Air Jordan 4 Retro+ 'Oreo' 1999,False,14958,136030 001,air-jordan-iv-retro-oreo-1999-136030-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/075/034/076/original/136030_001.png.png,sneakers,19991101.0,1999.0,10000.0,69000.0,12862400.0,13500.0,44200.0,9500.0,305700.0,8400.0,1338700.0,14600.0,13500.0,79400.0,4ca864e8-1e48-4045-8a6c-e59b9ea34aa5,new_no_defects,54900.0,7335200.0,73067600.0,1687800.0,75300.0,44700.0,50500.0,244400.0,83200.0,73900.0,381400.0,435700.0,0.0,,,,,,,,,,,,,,,,
308,"['jordan', '4']",Air Jordan 4 Retro 'Toro Bravo' Sample,False,791697,FA13 MNJDLS 202 385179 SZ,air-jordan-4-retro-toro-bravo-sample-fa13-mnjdls-202-385179-sz,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/056/827/004/original/FA13_MNJDLS_202_385179_SZ.png.png,sneakers,20130713.0,2013.0,0.0,,,,,,,,,,,,fc456684-d55c-4cc0-ad2f-880db8526d01,used,45000.0,6012400.0,59891500.0,1383500.0,61700.0,36700.0,41400.0,200400.0,68200.0,60500.0,312600.0,357200.0,1.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/070/911/612/square/temp1650303119.jpeg?1650303119,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/070/911/612/square/temp1650303119.jpeg?1650303119""}",
309,"['jordan', '4']",Jordan Max Aura 4 GS 'White University Blue',False,1085315,DQ8404 100,jordan-max-aura-4-gs-white-university-blue-dq8404-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/881/328/original/DQ8404_100.png.png,sneakers,20221114.0,2022.0,9500.0,65600.0,12219300.0,12900.0,41900.0,9000.0,290400.0,8000.0,1271800.0,13800.0,12800.0,75400.0,d9b7fc35-12f1-4158-b8ec-d6baec797b76,new_no_defects,8500.0,1135700.0,11312900.0,261400.0,11700.0,7000.0,7900.0,37900.0,12900.0,11500.0,59100.0,67500.0,0.0,,,,,,,,,,,,,under_retail,,,
310,"['jordan', '4']",Jordan Max Aura 4 GS 'Cool Grey',False,1128550,DQ8404 005,jordan-max-aura-4-gs-cool-grey-dq8404-005,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/293/969/original/DQ8404_005.png.png,sneakers,20230126.0,2023.0,9500.0,65600.0,12219300.0,12900.0,41900.0,9000.0,290400.0,8000.0,1271800.0,13800.0,12800.0,75400.0,326062d7-7387-4cb5-a518-56fbff80515f,new_no_defects,11200.0,1496500.0,14906400.0,344400.0,15400.0,9200.0,10300.0,49900.0,17000.0,15100.0,77800.0,88900.0,0.0,,,,,,,,,,,,,,,,
311,"['jordan', '4']",Jordan Max Aura 4 GS 'Black White Gym Red',False,1101031,DQ8404 061,jordan-max-aura-4-gs-black-white-gym-red-dq8404-061,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/205/540/original/DQ8404_061.png.png,sneakers,20221212.0,2022.0,9500.0,66400.0,12684100.0,13300.0,43500.0,9000.0,296300.0,8000.0,1291200.0,14500.0,13000.0,75400.0,1a94edc8-2636-4c89-8ba7-81d8140995a4,new_no_defects,9000.0,1202500.0,11978300.0,276700.0,12400.0,7400.0,8300.0,40100.0,13700.0,12100.0,62600.0,71500.0,0.0,,,,,,,,,,,,,under_retail,,,
312,"['jordan', '4']",Air Jordan 4 Retro PS 'Bred' 2012,False,18402,308499 089,jordan-4-retro-ps-308499-089,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/127/548/original/308499_089.png,sneakers,,,0.0,,,,,,,,,,,,2a55b640-3fba-449e-b2ab-09857d3e6ca2,new_no_defects,20000.0,2668900.0,26635000.0,614900.0,27400.0,16300.0,18600.0,89100.0,30400.0,27000.0,139000.0,158800.0,0.0,,,,,,,,,,,,,,,,
313,"['jordan', '4']",Air Jordan 4 Retro TD 'Pure Money',False,149448,308500 100,air-jordan-4-retro-td-pure-money-308500-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/034/401/126/original/308500_100.png.png,sneakers,20170513.0,2017.0,6000.0,41400.0,7717500.0,8100.0,26500.0,5700.0,183400.0,5000.0,803200.0,8800.0,8100.0,47700.0,20019caa-9caa-47b2-ae54-11de6aff0383,new_no_defects,13800.0,1843800.0,18366800.0,424300.0,19000.0,11300.0,12700.0,61500.0,21000.0,18600.0,95900.0,109600.0,0.0,,,,,,,,,,,,,,,,
314,"['jordan', '4']",Air Jordan 4 Retro GP 'Deep Royal Blue',False,106091,487725 132,air-jordan-4-retro-gp-deep-royal-blue-487725-132,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/002/252/478/original/487725_132.png,sneakers,,,0.0,,,,,,,,,,,,df34c202-b223-40fc-b9b7-f355c60e4756,new_no_defects,19300.0,2575400.0,25702800.0,593400.0,26400.0,15800.0,17900.0,86000.0,29300.0,26000.0,134200.0,153200.0,0.0,,,,,,,,,,,,,,,,
315,"['jordan', '4']",Air Jordan 4 Retro TD 'Military Blue',False,737662,308500 105,air-jordan-4-retro-td-military-blue-308500-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/289/659/original/308500_105.png,sneakers,,,5000.0,34500.0,6431200.0,6800.0,22100.0,4800.0,152900.0,4200.0,669400.0,7300.0,6800.0,39700.0,3c047020-3bcf-4d90-b9db-b4b3d333c4a2,new_no_defects,16100.0,2151100.0,21427900.0,495000.0,22100.0,13200.0,14900.0,71700.0,24400.0,21700.0,111900.0,127800.0,0.0,,,,,,,,,,,,,,,,
316,"['jordan', '4']",Jordan Max Aura 4 PS 'Black Anthracite',False,1037664,DQ8403 001,jordan-max-aura-4-ps-black-anthracite-dq8403-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/894/160/original/DQ8403_001.png.png,sneakers,20220901.0,2022.0,7000.0,48300.0,9003700.0,9500.0,30900.0,6600.0,214000.0,5900.0,937100.0,10200.0,9500.0,55600.0,9bdaf552-fe89-4671-8aba-451ea87d6f36,new_no_defects,7400.0,988800.0,9848100.0,227500.0,10200.0,6100.0,6900.0,33000.0,11300.0,10000.0,51500.0,58800.0,0.0,,,,,,,,,,,,,,,,
317,"['jordan', '4']",Jordan Max Aura 4 'University Red',False,1028115,DN3687 601,jordan-max-aura-4-university-red-dn3687-601,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/568/026/original/1028115_00.png.png,sneakers,20220823.0,2022.0,12500.0,86300.0,16078000.0,16900.0,55200.0,11800.0,382100.0,10500.0,1673400.0,18200.0,16800.0,99300.0,d4fdd2f4-f4e1-4714-bbd6-155350eff0db,new_no_defects,9800.0,1309400.0,13043100.0,301300.0,13500.0,8000.0,9100.0,43700.0,14900.0,13200.0,68100.0,77800.0,0.0,,,,,,,,,,,,,under_retail,,,
318,"['jordan', '4']",Jordan Max Aura 4 GS 'Bred',False,1095119,DQ8404 006,jordan-max-aura-4-gs-bred-dq8404-006,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/642/912/original/DQ8404_006.png.png,sneakers,20221003.0,2022.0,9500.0,65600.0,12219300.0,12900.0,41900.0,9000.0,290400.0,8000.0,1271800.0,13800.0,12800.0,75400.0,84d45231-1806-421d-b38e-977bab80fbbf,new_no_defects,11200.0,1496500.0,14906400.0,344400.0,15400.0,9200.0,10300.0,49900.0,17000.0,15100.0,77800.0,88900.0,0.0,,,,,,,,,,,,,,,,
319,"['jordan', '4']",Jordan Flight Origin 4 'White',False,695069,921196 100,jordan-flight-origin-4-white-921196-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/290/173/original/695069_00.png.png,sneakers,20201120.0,2020.0,12000.0,83200.0,15727200.0,16400.0,53800.0,11400.0,368700.0,10100.0,1629000.0,17600.0,16300.0,95100.0,92b4ccaa-7eae-4952-a9b8-c09bef229999,new_no_defects,10200.0,1362900.0,13575400.0,313600.0,14000.0,8400.0,9400.0,45500.0,15500.0,13800.0,70900.0,81000.0,5.0,,,,,,,,,,,,,under_retail,,,
320,"['jordan', '4']",Jordan ADG 4 'White Pure Platinum',False,936087,DM0103 105,jordan-adg-4-white-pure-platinum-dm0103-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/811/231/original/936087_00.png.png,sneakers,20220427.0,2022.0,18500.0,127700.0,23795400.0,25000.0,81600.0,17500.0,565500.0,15500.0,2476600.0,26900.0,24900.0,146900.0,bd78664d-a65c-4114-810c-8206773288b5,new_no_defects,10200.0,1362900.0,13575400.0,313600.0,14000.0,8400.0,9400.0,45500.0,15500.0,13800.0,70900.0,81000.0,0.0,15400.0,20800.0,14200.0,68600.0,2057600.0,107000.0,12600.0,473500.0,122300.0,20496200.0,21200.0,23400.0,under_retail,,,
321,"['jordan', '4']",Air Jordan 4 Retro 'Michigan Wolverines' PE,False,661628,AJ4 1036660,air-jordan-4-retro-michigan-pe-aj4-1036660,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/039/688/387/original/AJ4_1036660.png.png,sneakers,,,0.0,,,,,,,,,,,,d79168a0-bc39-4050-95cd-9bb8ad5823b4,new_no_defects,390000.0,52107400.0,519059200.0,11989700.0,534700.0,317500.0,358700.0,1736100.0,591000.0,524400.0,2709100.0,3095100.0,0.0,,,,,,,,,,,,,,,,
322,"['jordan', '4']",Jordan Max Aura 4 PS 'University Red',False,1060582,DQ8403 601,jordan-max-aura-4-ps-university-red-dq8403-601,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/383/630/original/DQ8403_601.png.png,sneakers,,,7000.0,48300.0,9003700.0,9500.0,30900.0,6600.0,214000.0,5900.0,937100.0,10200.0,9500.0,55600.0,5b693f9e-62c1-4e95-a7c6-889308fff02d,new_no_defects,7000.0,935300.0,9316500.0,215200.0,9600.0,5700.0,6500.0,31200.0,10700.0,9500.0,48700.0,55600.0,0.0,,,,,,,,,,,,,,,,
323,"['jordan', '4']",Jordan Max Aura 4 TD 'University Red',False,1061747,DQ8402 601,jordan-max-aura-4-td-university-red-dq8402-601,red,shoes,,sneakers,,,5500.0,38000.0,7074300.0,7500.0,24300.0,5200.0,168100.0,4600.0,736300.0,8000.0,7400.0,43700.0,d94d1f15-0e8a-44ea-bd4b-520677c17b43,new_no_defects,6500.0,868500.0,8651000.0,199900.0,9000.0,5300.0,6000.0,29000.0,9900.0,8800.0,45200.0,51600.0,0.0,,,,,,,,,,,,,,,,
324,"['jordan', '4']",Jordan 1 Flight 4 'Space Jam',False,79228,820135 014,jordan-1-flight-4-space-jam-820135-014,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/003/259/752/original/820135_014.png.png,sneakers,,,0.0,,,,,,,,,,,,6223ea5a-3b24-4455-aff0-47b1b20a4b75,used,10000.0,1336100.0,13309300.0,307500.0,13800.0,8200.0,9200.0,44600.0,15200.0,13500.0,69500.0,79400.0,1.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/034/180/898/square/temp1584244893.jpeg?1584244893,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/034/180/898/square/temp1584244893.jpeg?1584244893""}",
325,"['jordan', '4']",Air Jordan Fusion 4 Gs,False,18215,365160 161,ajf-4-gs-365160-161,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/032/406/original/365160_161.png.png,sneakers,,,0.0,,,,,,,,,,,,0c230da4-ac6e-4f8a-b3f1-0fbb4f903a20,used,25000.0,3336100.0,33293800.0,768600.0,34200.0,20400.0,23200.0,111300.0,37900.0,33700.0,173800.0,198500.0,1.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/055/677/203/square/temp1623038034.jpeg?1623038034,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/055/677/203/square/temp1623038034.jpeg?1623038034""}",
326,"['jordan', '4']",Air Jordan 4 Retro SE TD 'Lemon Venom',False,671274,CV7807 100,air-jordan-4-retro-se-td-lemon-venom-cv7807-100,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/040/803/058/original/CV7807_100.png.png,sneakers,20200814.0,2020.0,6500.0,44900.0,8360600.0,8800.0,28700.0,6200.0,198700.0,5500.0,870200.0,9500.0,8800.0,51600.0,4a27dab2-49fb-466d-9e7c-5591edd81e75,new_no_defects,7100.0,947500.0,9455500.0,218300.0,9700.0,5800.0,6600.0,31700.0,10800.0,9600.0,49400.0,56400.0,15.0,,,,,,,,,,,,,,,,
327,"['jordan', '4']",Jordan Max Aura 4 GS 'Black Metallic Gold',False,1077254,DQ8404 071,jordan-max-aura-4-gs-black-metallic-gold-dq8404-071,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/256/528/original/DQ8404_071.png.png,sneakers,20221031.0,2022.0,9500.0,65600.0,12219300.0,12900.0,41900.0,9000.0,290400.0,8000.0,1271800.0,13800.0,12800.0,75400.0,e7dd3a29-6344-4153-80a3-a45ec17a02e6,new_no_defects,10900.0,1456400.0,14507100.0,335100.0,15000.0,8900.0,10100.0,48600.0,16600.0,14700.0,75800.0,86600.0,0.0,,,,,,,,,,,,,,,,
328,"['jordan', '4']",Jordan Hydro 4 Retro 'University Red Metallic Gold',False,707206,532225 117,jordan-hydro-4-retro-university-red-metallic-gold-532225-117,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/045/956/236/original/532225_117.png.png,sneakers,20201010.0,2020.0,11500.0,80300.0,15354400.0,16200.0,52600.0,11000.0,358700.0,9700.0,1569600.0,17700.0,15700.0,91300.0,10d6b7c4-f80c-478a-8905-f8e2f4d335ef,new_no_defects,11100.0,1483100.0,14773300.0,341300.0,15300.0,9100.0,10300.0,49500.0,16900.0,15000.0,77200.0,88100.0,0.0,,,,,,,,,,,,,under_retail,,,
329,"['jordan', '4']",Air Jordan 4 Retro Ps 'Mars Blackmon',False,16490,308499 162,air-jordan-4-retro-ps-mars-blackmon-308499-162,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/084/311/original/308499_162.png.png,sneakers,,,0.0,,,,,,,,,,,,27ff2ee6-f25d-4f3a-ae62-4b50f896f2bc,used,8500.0,1134300.0,11319900.0,261400.0,11700.0,7000.0,7900.0,37900.0,12900.0,11500.0,59100.0,67500.0,1.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/036/503/339/square/temp1589223829.jpeg?1589223829,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/036/503/339/square/temp1589223829.jpeg?1589223829""}",
330,"['jordan', '4']",Jordan Hydro 4 Slide 'White Gym Red',False,1026621,705163 116,jordan-hydro-4-slide-white-gym-red-705163-116,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/181/179/original/705163_116.png.png,sneakers,,,5000.0,34500.0,6431200.0,6800.0,22100.0,4800.0,152900.0,4200.0,669400.0,7300.0,6800.0,39700.0,fd0fbb40-f815-43bb-87ca-819edad453a4,new_no_defects,10000.0,1336100.0,13309300.0,307500.0,13800.0,8200.0,9200.0,44600.0,15200.0,13500.0,69500.0,79400.0,0.0,,,,,,,,,,,,,,,,
331,"['jordan', '4']",Air Jordan 4 Retro GS 'Doernbecher',False,16902,408452 015,air-jordan-4-retro-db-gs-doernbecher-408452-015,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/032/856/original/408452_015.png.png,sneakers,,,0.0,,,,,,,,,,,,8bb3f91d-9a70-43ac-a391-7345b1203363,new_no_defects,182500.0,24383600.0,242893100.0,5610600.0,250200.0,148600.0,167900.0,812400.0,276600.0,245400.0,1267700.0,1448400.0,0.0,,,,,,,,,,,,,,,,
332,"['jordan', '4']",Air Jordan 4 Retro PS 'Linen',False,161270,487725 118,air-jordan-4-retro-ps-linen-487725-118,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/004/337/980/original/487725_118.png.png,sneakers,20170610.0,2017.0,8000.0,55200.0,10289900.0,10800.0,35300.0,7600.0,244500.0,6700.0,1071000.0,11700.0,10800.0,63500.0,c70eab89-1104-4d0d-a8ff-2301a85365f6,new_no_defects,16900.0,2258000.0,22490900.0,519600.0,23200.0,13800.0,15600.0,75300.0,25700.0,22800.0,117400.0,134200.0,0.0,,,,,,,,,,,,,,,,
333,"['jordan', '4']",Air Jordan 4 Retro TD 'Cool Grey' 2019,False,535629,BQ7670 007,air-jordan-4-retro-td-cool-grey-2019-bq7670-007,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/024/228/227/original/BQ7670_007.png.png,sneakers,20190822.0,2019.0,6000.0,41400.0,7717500.0,8100.0,26500.0,5700.0,183400.0,5000.0,803200.0,8800.0,8100.0,47700.0,15499d1b-f7d8-41c1-abc4-608a1a9c57e0,new_no_defects,8500.0,1135700.0,11312900.0,261400.0,11700.0,7000.0,7900.0,37900.0,12900.0,11500.0,59100.0,67500.0,0.0,,,,,,,,,,,,,,,,
334,"['jordan', '4']",Air Jordan 4 Retro TD 'Black Vivid Pink',False,887667,308500 019,air-jordan-4-retro-td-black-vivid-pink-308500-019,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/293/127/original/308500_019.png.png,sneakers,,,0.0,,,,,,,,,,,,3910cc81-d704-418f-b306-cddbbb306507,new_no_defects,14500.0,1937400.0,19298400.0,445800.0,19900.0,11900.0,13400.0,64600.0,22000.0,19500.0,100800.0,115100.0,0.0,,,,,,,,,,,,,,,,
335,"['jordan', '4']",Jordan 1 Flight 4,False,213375,820135 300,jordan-1-flight-4-820135-300,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/006/267/716/original/820135_300.png.png,sneakers,,,0.0,,,,,,,,,,,,f5552003-3084-4ec2-857d-c060b1a6664d,new_no_defects,15000.0,2004200.0,19963900.0,461200.0,20600.0,12300.0,13800.0,66800.0,22800.0,20200.0,104200.0,119100.0,0.0,,,,,,,,,,,,,,,,
336,"['jordan', '4']",Air Jordan 4 Retro SE TD 'Neon 95',False,599639,CT5345 007,air-jordan-4-retro-se-td-neon-95-ct5345-007,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/316/653/original/599639_00.png.png,sneakers,,,0.0,,,,,,,,,,,,eba420e0-4556-4204-b49e-ccdedfab5ada,new_no_defects,6600.0,881900.0,8784100.0,203000.0,9100.0,5400.0,6100.0,29400.0,10100.0,8900.0,45900.0,52400.0,0.0,,,,,,,,,,,,,,,,
337,"['jordan', '4']",Air Jordan 4 Retro GS 'Fear',False,13956,626970 030,air-jordan-4-retro-gs-fear-pack-626970-030,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/064/338/052/original/13956_00.png.png,sneakers,20130824.0,2013.0,0.0,,,,,,,,,,,,3f896dd5-5900-4ead-906f-76beb4391c3b,new_no_defects,52000.0,6947700.0,69202600.0,1598700.0,71300.0,42400.0,47900.0,231500.0,78900.0,70100.0,361300.0,412700.0,0.0,,,,,,,,,,,,,,,,
338,"['jordan', '4']",Eastside Golf x Air Jordan 4 Golf 'Be You',False,804792,EASTSIDE AJ4,eastside-golf-x-air-jordan-4-golf-be-you-eastside-aj4,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/058/470/367/original/EASTSIDE_AJ4.png.png,sneakers,20210807.0,2021.0,27500.0,189700.0,35371500.0,37100.0,121300.0,26000.0,840500.0,23000.0,3681400.0,40000.0,37000.0,218300.0,f0bcce48-067c-4b65-9536-978133cd84fb,new_no_defects,124500.0,16634300.0,165699700.0,3827500.0,170700.0,101400.0,114500.0,554300.0,188700.0,167400.0,864900.0,988100.0,0.0,,,,,,,,,,,,,,,,
339,"['jordan', '4']",Air Jordan 4 Retro TD 'Pale Citron',False,498241,BQ7670 116,air-jordan-4-retro-td-pale-citron-bq7670-116,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/019/242/601/original/BQ7670_116.png.png,sneakers,20190302.0,2019.0,6000.0,41400.0,7717500.0,8100.0,26500.0,5700.0,183400.0,5000.0,803200.0,8800.0,8100.0,47700.0,8c818a1a-775a-406f-9659-4fde3bf59868,new_no_defects,7900.0,1055600.0,10514300.0,242900.0,10900.0,6500.0,7300.0,35200.0,12000.0,10700.0,54900.0,62700.0,0.0,,,,,,,,,,,,,,,,
340,"['jordan', '4']",Jordan 1 Flight 4 Premium,False,362409,828237 100,jordan-1-flight-4-premium-828237-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/011/900/642/original/828237_100.png.png,sneakers,,,11000.0,75900.0,14148600.0,14900.0,48600.0,10400.0,336200.0,9200.0,1472600.0,16000.0,14800.0,87300.0,6d42f80e-a270-448c-af0b-cfd48ccbf54e,used,7000.0,935300.0,9316500.0,215200.0,9600.0,5700.0,6500.0,31200.0,10700.0,9500.0,48700.0,55600.0,1.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/069/025/201/square/temp1646970982.jpeg?1646970982,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/069/025/201/square/temp1646970982.jpeg?1646970982""}",
341,"['jordan', '4']",Air Jordan 4 Retro TD 'Black Light Graphite',False,935243,308500 002,air-jordan-4-retro-td-black-light-graphite-308500-002,black,shoes,,sneakers,,,0.0,,,,,,,,,,,,5d525930-57a9-4237-b78c-8bafdbf7dd91,used,27000.0,3607500.0,35934900.0,830100.0,37100.0,22000.0,24900.0,120200.0,41000.0,36300.0,187600.0,214300.0,2.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/071/209/879/square/temp1650842279.jpeg?1650842279,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/071/209/879/square/temp1650842279.jpeg?1650842279""}",
342,"['jordan', 'iv']",Jordan CP3.IV 'Black',False,942734,428821 002,jordan-cp3-iv-black-428821-002,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/243/173/original/428821_002.png.png,sneakers,,,0.0,,,,,,,,,,,,281330d1-0aa1-42d3-859d-fc6863c5c22f,new_with_defects,15000.0,2004200.0,19963900.0,461200.0,20600.0,12300.0,13800.0,66800.0,22800.0,20200.0,104200.0,119100.0,0.0,,,,,,,,,,,,,,,,
343,"['jordan', '4']",Jordan Flight Origin 4 BT 'Triple Black',False,618366,921198 010,jordan-flight-origin-4-bt-triple-black-921198-010,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/035/173/262/original/921198_010.png.png,sneakers,,,0.0,,,,,,,,,,,,71b088b8-d565-43bd-99a0-458105c2849f,new_no_defects,5000.0,668100.0,6654700.0,153800.0,6900.0,4100.0,4600.0,22300.0,7600.0,6800.0,34800.0,39700.0,0.0,,,,,,,,,,,,,,,,
344,"['jordan', '4']",Air Jordan 4 Retro TD 'Wild Things',False,838581,DH0571 264,air-jordan-4-retro-td-wild-things-dh0571-264,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/188/921/original/838581_00.png.png,sneakers,20211105.0,2021.0,0.0,,,,,,,,,,,,0ad3117f-1b7d-4ed6-8f5a-9eaf1c749a6c,new_no_defects,6400.0,855100.0,8517900.0,196800.0,8800.0,5300.0,5900.0,28500.0,9700.0,8700.0,44500.0,50800.0,0.0,12500.0,16900.0,11500.0,55700.0,1670200.0,86900.0,10200.0,384300.0,99300.0,16636600.0,17200.0,19000.0,,,,
345,"['jordan', '4']",Jordan Flight 4 Premium,False,356486,838818 031,jordan-flight-4-premium-838818-031,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/011/708/289/original/838818_031.png.png,sneakers,,,,,,,,,,,,,,,bdffc7c8-a7c6-46df-8edd-c42fe309c4ae,new_no_defects,25500.0,3407100.0,33938500.0,784000.0,35000.0,20800.0,23500.0,113600.0,38700.0,34300.0,177200.0,202400.0,0.0,,,,,,,,,,,,,,,,
346,"['jordan', '4']",Jordan Super.Fly 4,False,303774,819163 303,jordan-super-fly-4-819163-303,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/009/411/402/original/819163_303.png.png,sneakers,,,15000.0,103500.0,19293600.0,20300.0,66200.0,14200.0,458500.0,12500.0,2008000.0,21800.0,20200.0,119100.0,a67405e2-52de-4bb8-ac34-4cc7240078d8,used,6500.0,867400.0,8656400.0,199900.0,8900.0,5300.0,6100.0,29000.0,9900.0,8800.0,45200.0,51600.0,1.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/081/804/054/square/camera-outerPhotoData-2022-12-0618_05_55_0000.jpg?1670349955,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/081/804/054/square/camera-outerPhotoData-2022-12-0618_05_55_0000.jpg?1670349955""}",
347,"['jordan', '4']",Jordan 4 Retrops,False,17980,308499 101,jordan-4-retro-ps-308499-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/028/401/915/original/308499_101.png.png,sneakers,,,0.0,,,,,,,,,,,,0e2c9739-43e0-48df-8457-09b27e0b3be8,new_no_defects,20000.0,2668900.0,26635000.0,614900.0,27400.0,16300.0,18600.0,89100.0,30400.0,27000.0,139000.0,158800.0,0.0,,,,,,,,,,,,,,,,
348,"['jordan', '4']",Air Jordan 4 Retro PRM 'Pinnacle',False,39209,819139 010,air-jordan-4-retro-premium-pinnacle-819139-010,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/131/569/original/39209_00.png.png,sneakers,20160409.0,2016.0,40000.0,276000.0,51449400.0,54000.0,176500.0,37800.0,1222600.0,33400.0,5354700.0,58100.0,53800.0,317500.0,b7cf66c0-9adb-4997-877f-455d35c4ec6a,new_no_defects,42500.0,5678400.0,56564200.0,1306600.0,58300.0,34600.0,39100.0,189200.0,64400.0,57200.0,295300.0,337300.0,0.0,,,,,,,,,,,,,,,,
